source,jurisdiction,level,section,book,parent_title,node_title,normalized_title,node_type,suggested_saudi_domain,suggested_saudi_nizam,suggested_saudi_nizam_chapter,suggested_saudi_article_ref,saudi_nizam_url,suggested_hakeem_issue_path,mapping_type,confidence,needs_human_review
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الإقطاع,الإقطاع: الموانع وما يبطله ويفسده,الاقطاع الموانع وما يبطله ويفسده,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الإقطاع > الإقطاع: الموانع وما يبطله ويفسده,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الإقطاع,الإقطاع: الآثار والأحكام المترتبة,الاقطاع الاثار والاحكام المترتبه,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الإقطاع > الإقطاع: الآثار والأحكام المترتبة,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الإقطاع,الإقطاع: الضمان والمسؤولية,الاقطاع الضمان والمسووليه,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الإقطاع > الإقطاع: الضمان والمسؤولية,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الإقطاع,الإقطاع: الخيار والفسخ والانفساخ,الاقطاع الخيار والفسخ والانفساخ,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الإقطاع > الإقطاع: الخيار والفسخ والانفساخ,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الإقطاع,الإقطاع: النزاع وطرق الإثبات,الاقطاع النزاع وطرق الاثبات,evidence_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الإقطاع > الإقطاع: النزاع وطرق الإثبات,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الإقطاع,الإقطاع: التكييف النظامي السعودي,الاقطاع التكييف النظامي السعودي,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الإقطاع > الإقطاع: التكييف النظامي السعودي,fiqh_seed,0.55,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الإقطاع,الإقطاع: التطبيقات والنوازل المعاصرة,الاقطاع التطبيقات والنوازل المعاصره,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الإقطاع > الإقطاع: التطبيقات والنوازل المعاصرة,fiqh_seed,0.55,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الإقطاع,الإقطاع: الخلاف الفقهي بين المذاهب الأربعة,الاقطاع الخلاف الفقهي بين المذاهب الاربعه,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الإقطاع > الإقطاع: الخلاف الفقهي بين المذاهب الأربعة,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,3,المعاملات المالية,إحياء الموات,إحياء الموات,الحريم والمرافق,الحريم والمرافق,fiqh_chapter,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الحريم والمرافق,fiqh_seed,0.75,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الحريم والمرافق,الحريم والمرافق: التعريف والمفهوم,الحريم والمرافق التعريف والمفهوم,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الحريم والمرافق > الحريم والمرافق: التعريف والمفهوم,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الحريم والمرافق,الحريم والمرافق: الحكم والمشروعية,الحريم والمرافق الحكم والمشروعيه,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الحريم والمرافق > الحريم والمرافق: الحكم والمشروعية,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الحريم والمرافق,الحريم والمرافق: الأركان,الحريم والمرافق الاركان,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الحريم والمرافق > الحريم والمرافق: الأركان,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الحريم والمرافق,الحريم والمرافق: الشروط المعتبرة,الحريم والمرافق الشروط المعتبره,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الحريم والمرافق > الحريم والمرافق: الشروط المعتبرة,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الحريم والمرافق,الحريم والمرافق: الأنواع والأقسام,الحريم والمرافق الانواع والاقسام,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الحريم والمرافق > الحريم والمرافق: الأنواع والأقسام,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,إحياء الموات,الحريم والمرافق,الحريم والمرافق: الصور والتطبيقات,الحريم والمرافق الصور والتطبيقات,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,الحقوق العينية الأصلية > الملكية وأسباب كسبها,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > إحياء الموات > الحريم والمرافق > الحريم والمرافق: الصور والتطبيقات,fiqh_seed,0.7,True
